brand,region,event_type,start_date,sell_through_pct,units_sold,pitch_hz,volume,instrument
Hourglass,Europe,Shop-in-Shop,2024-12-22,88.94,3706,716.1009174311926,0.1543317370483239,sine
Hourglass,Asia-Pacific,Mobile Pop-Up Truck,2024-12-28,55.28,377,257.9816513761468,0.7246408358728776,sine
Hourglass,North America,Flash Event,2024-12-30,86.6,2081,492.4770642201835,0.37091858946451894,sine
Hourglass,North America,Standalone Pop-Up,2025-01-03,55.62,767,311.651376146789,0.2860252503265128,sine
Hourglass,Middle East,Shop-in-Shop,2025-01-07,55.18,394,260.3211009174312,0.08119286025250326,sine
Hourglass,Middle East,Shop-in-Shop,2025-01-28,91.75,289,245.87155963302752,0.02285589899869395,sine
Hourglass,Asia-Pacific,Mall Kiosk,2025-01-31,69.13,2157,502.93577981651373,0.4066173269481933,sine
Hourglass,Latin America,Standalone Pop-Up,2025-02-17,85.73,2186,506.92660550458714,0.006312581628210709,sine
Hourglass,Europe,Mall Kiosk,2025-02-28,85.0,1275,381.5596330275229,0.19830213321723988,sine
Hourglass,Latin America,Mall Kiosk,2025-03-06,73.44,506,275.73394495412845,0.1673922507618633,sine
Hourglass,Asia-Pacific,Flash Event,2025-03-08,82.83,3767,724.4954128440368,0.7098389203308664,sine
Hourglass,North America,Shop-in-Shop,2025-03-23,84.71,2493,549.1743119266055,0.27731824118415327,sine
Hourglass,Asia-Pacific,Mobile Pop-Up Truck,2025-03-27,88.91,4267,793.302752293578,0.3861558554636482,sine
Hourglass,Asia-Pacific,Mobile Pop-Up Truck,2025-04-06,76.08,2370,532.2477064220184,0.412929908576404,sine
Hourglass,Asia-Pacific,Mall Kiosk,2025-04-10,79.5,1249,377.9816513761468,0.24401393121462778,sine
Hourglass,Europe,Shop-in-Shop,2025-04-12,75.81,2206,509.6788990825688,0.20831519373095342,sine
Hourglass,Asia-Pacific,Standalone Pop-Up,2025-04-19,89.32,343,253.30275229357798,0.40552895080539836,sine
Hourglass,Asia-Pacific,Mall Kiosk,2025-04-22,57.59,1764,448.8532110091743,0.3093164997823248,sine
Hourglass,Latin America,Shop-in-Shop,2025-04-26,74.53,2973,615.2293577981652,0.2631693513278189,sine
Hourglass,Asia-Pacific,Shop-in-Shop,2025-04-28,59.79,1917,469.9082568807339,0.22986504135829341,sine
Hourglass,Middle East,Shop-in-Shop,2025-05-02,51.27,486,272.9816513761468,0.31149325206791467,sine
Hourglass,Europe,Shop-in-Shop,2025-05-09,71.67,2712,579.3119266055046,0.4845450587723117,sine
Hourglass,North America,Mobile Pop-Up Truck,2025-05-11,97.58,2747,584.1284403669724,0.007618632999564649,sine
Hourglass,Asia-Pacific,Shop-in-Shop,2025-05-13,48.72,1334,389.6788990825688,0.30757509795385285,sine
Hourglass,Middle East,Mall Kiosk,2025-05-22,99.6,1756,447.7522935779817,0.09185894645189377,sine
Hourglass,Latin America,Standalone Pop-Up,2025-06-08,69.66,1768,449.4036697247707,0.00261210274270788,sine
Hourglass,Europe,Standalone Pop-Up,2025-06-21,77.62,3000,618.9449541284403,0.26817588158467565,sine
Hourglass,North America,Standalone Pop-Up,2025-06-25,51.53,2144,501.1467889908257,0.18632999564649544,sine
Hourglass,Asia-Pacific,Shop-in-Shop,2025-06-25,81.14,3305,660.9174311926606,0.2527209403569874,sine
Hourglass,Middle East,Standalone Pop-Up,2025-06-26,67.95,2803,591.834862385321,0.10927296473661298,sine
Hourglass,Latin America,Mall Kiosk,2025-07-09,73.88,1887,465.7798165137615,0.19939050936003483,sine
Hourglass,Asia-Pacific,Standalone Pop-Up,2025-07-16,80.1,2021,484.22018348623857,0.029168480626904657,sine
Huda Beauty,Europe,Shop-in-Shop,2024-02-21,74.38,627,292.38532110091745,0.0,square
Huda Beauty,Europe,Mobile Pop-Up Truck,2024-02-23,79.57,2575,560.4587155963302,0.42403134523291247,square
Huda Beauty,Asia-Pacific,Standalone Pop-Up,2024-03-04,54.39,1519,415.1376146788991,0.22986504135829341,square
Huda Beauty,Asia-Pacific,Mobile Pop-Up Truck,2024-03-04,69.46,3228,650.3211009174312,0.3720069656073139,square
Huda Beauty,Europe,Flash Event,2024-03-15,54.51,1208,372.3394495412844,0.43970396168915976,square
Huda Beauty,Middle East,Flash Event,2024-03-22,57.66,1754,447.4770642201835,0.11885067479320853,square
Huda Beauty,Middle East,Mall Kiosk,2024-03-25,42.87,1551,419.5412844036697,0.044188071397474965,square
Huda Beauty,Europe,Standalone Pop-Up,2024-03-26,68.27,1575,422.8440366972477,0.00522420548541576,square
Huda Beauty,Europe,Shop-in-Shop,2024-03-31,72.87,787,314.4036697247707,0.17152808010448412,square
Huda Beauty,North America,Mall Kiosk,2024-04-10,62.49,838,321.42201834862385,0.01110143665650849,square
Huda Beauty,North America,Mobile Pop-Up Truck,2024-05-04,92.96,4107,771.2844036697247,0.7115803221593383,square
Huda Beauty,Latin America,Shop-in-Shop,2024-05-07,82.64,2094,494.26605504587155,0.43818023508924686,square
Huda Beauty,Middle East,Shop-in-Shop,2024-05-15,66.57,3139,638.0733944954128,0.22747061384414455,square
Huda Beauty,Asia-Pacific,Shop-in-Shop,2024-05-15,69.6,1937,472.6605504587156,0.261645624727906,square
Huda Beauty,North America,Mall Kiosk,2024-05-27,53.07,2402,536.6513761467891,0.10121898127993034,square
Huda Beauty,Europe,Flash Event,2024-05-28,63.87,1453,406.0550458715596,0.20657379190248149,square
Huda Beauty,North America,Standalone Pop-Up,2024-06-03,56.8,2243,514.7706422018348,0.1719634305616021,square
Huda Beauty,Middle East,Flash Event,2024-06-05,49.96,1323,388.1651376146789,0.2002612102742708,square
Huda Beauty,Latin America,Mall Kiosk,2024-06-13,59.64,1296,384.44954128440367,0.0058772311710927295,square
Huda Beauty,Europe,Mobile Pop-Up Truck,2024-06-13,91.35,1816,456.0091743119266,0.11319111885067479,square
Huda Beauty,Middle East,Standalone Pop-Up,2024-06-18,65.74,1464,407.56880733944956,0.07662168045276448,square
Huda Beauty,North America,Shop-in-Shop,2024-06-18,63.18,1153,364.7706422018349,0.06769699608184589,square
Huda Beauty,North America,Flash Event,2024-06-22,59.46,1141,363.11926605504584,0.00261210274270788,square
Huda Beauty,Middle East,Standalone Pop-Up,2024-06-25,69.89,803,316.60550458715596,0.07357422725293862,square
Huda Beauty,North America,Flash Event,2024-06-28,69.5,2851,598.440366972477,0.4457988680888115,square
Huda Beauty,North America,Mall Kiosk,2024-07-01,93.46,714,304.35779816513764,0.4651719634305616,square
Huda Beauty,North America,Mobile Pop-Up Truck,2024-07-03,65.58,2526,553.7155963302753,0.3944275141488899,square
Huda Beauty,North America,Flash Event,2024-07-07,74.34,3207,647.4311926605504,0.14823683064867219,square
Huda Beauty,North America,Shop-in-Shop,2024-07-10,53.29,235,238.44036697247708,0.6469307792773182,square
Huda Beauty,North America,Shop-in-Shop,2024-07-11,79.56,1230,375.3669724770642,0.21658685241619505,square
Huda Beauty,North America,Flash Event,2024-07-11,60.44,2704,578.2110091743119,0.3208532868959512,square
Huda Beauty,Middle East,Mall Kiosk,2024-07-13,78.37,163,228.5321100917431,0.5531127557683936,square
Huda Beauty,Middle East,Mall Kiosk,2024-07-18,75.26,1570,422.1559633027523,0.3062690465824989,square
Huda Beauty,Asia-Pacific,Standalone Pop-Up,2024-07-24,93.05,3761,723.6697247706422,0.4769264257727471,square
Huda Beauty,North America,Mobile Pop-Up Truck,2024-08-04,73.78,1148,364.0825688073395,0.5687853722246409,square
Huda Beauty,Latin America,Shop-in-Shop,2024-08-05,92.86,2263,517.5229357798165,0.24270787984327383,square
Huda Beauty,Latin America,Flash Event,2024-08-06,65.08,1685,437.98165137614683,0.12581628210709622,square
Huda Beauty,North America,Mobile Pop-Up Truck,2024-08-06,90.9,3167,641.9266055045871,0.32259468872442315,square
Huda Beauty,North America,Shop-in-Shop,2024-08-06,48.13,1132,361.88073394495416,0.44296909011754465,square
Huda Beauty,North America,Shop-in-Shop,2024-08-09,75.85,622,291.697247706422,0.1110143665650849,square
Huda Beauty,Europe,Shop-in-Shop,2024-08-19,56.35,2543,556.0550458715595,0.41815411406181974,square
Huda Beauty,Europe,Mall Kiosk,2024-08-20,49.78,686,300.5045871559633,0.4042228994340444,square
Huda Beauty,North America,Flash Event,2024-08-24,52.99,2214,510.7798165137615,0.3326077492381367,square
Huda Beauty,Middle East,Mall Kiosk,2024-08-27,75.08,1868,463.1651376146789,0.07531562908141054,square
Huda Beauty,Latin America,Flash Event,2024-09-11,65.75,3213,648.2568807339449,0.2927731824118415,square
Huda Beauty,Latin America,Flash Event,2024-09-15,79.41,945,336.1467889908257,0.4936874183717893,square
Huda Beauty,Middle East,Mobile Pop-Up Truck,2024-09-16,92.14,3234,651.1467889908257,0.49825859817152807,square
Huda Beauty,North America,Standalone Pop-Up,2024-10-13,59.62,1729,444.03669724770646,0.3276012189812799,square
Huda Beauty,Asia-Pacific,Standalone Pop-Up,2024-11-04,73.21,2173,505.13761467889907,0.09664780148019156,square
Huda Beauty,Europe,Flash Event,2024-11-10,50.95,1886,465.64220183486236,0.06247279059643013,square
Huda Beauty,Latin America,Flash Event,2024-11-12,72.53,3021,621.8348623853211,0.24706138441445363,square
Huda Beauty,Latin America,Standalone Pop-Up,2024-11-14,69.36,1573,422.56880733944956,0.3151937309534175,square
Huda Beauty,Europe,Mall Kiosk,2024-11-18,74.27,2930,609.3119266055046,0.2953852851545494,square
Huda Beauty,Europe,Shop-in-Shop,2024-11-23,76.79,2015,483.39449541284404,0.19917283413147585,square
Huda Beauty,North America,Flash Event,2024-11-28,61.25,664,297.4770642201835,0.29407923378319545,square
Huda Beauty,Europe,Standalone Pop-Up,2024-11-29,70.55,2027,485.045871559633,0.29669133652590335,square
Huda Beauty,Latin America,Mall Kiosk,2024-11-29,82.64,3823,732.2018348623853,0.390944710491946,square
Huda Beauty,Latin America,Standalone Pop-Up,2024-11-30,78.06,1124,360.7798165137615,0.587505441880714,square
Huda Beauty,Latin America,Mobile Pop-Up Truck,2024-12-04,56.99,220,236.37614678899084,0.19677840661732696,square
Huda Beauty,Europe,Standalone Pop-Up,2024-12-05,59.9,2342,528.394495412844,0.4619068350021768,square
Huda Beauty,North America,Standalone Pop-Up,2024-12-11,75.4,2470,546.0091743119267,0.027862429255550717,square
Huda Beauty,Asia-Pacific,Flash Event,2024-12-11,87.36,3042,624.7247706422019,0.12451023073574227,square
Huda Beauty,Middle East,Flash Event,2024-12-12,87.13,1638,431.51376146788994,0.30561602089682194,square
Huda Beauty,North America,Shop-in-Shop,2024-12-16,63.38,2314,524.5412844036698,0.14714845450587724,square
Huda Beauty,Middle East,Flash Event,2024-12-21,61.54,896,329.4036697247706,0.3086634740966478,square
Huda Beauty,Europe,Standalone Pop-Up,2024-12-30,85.71,3690,713.8990825688074,0.6081845885938181,square
Huda Beauty,Latin America,Standalone Pop-Up,2024-12-31,95.96,3464,682.7981651376147,0.04919460165433174,square
Huda Beauty,Latin America,Flash Event,2025-01-06,77.07,2773,587.7064220183486,0.15041358293426207,square
Huda Beauty,Europe,Shop-in-Shop,2025-01-22,73.77,1589,424.7706422018349,0.25772747061384416,square
Huda Beauty,Latin America,Shop-in-Shop,2025-01-26,62.89,1288,383.348623853211,0.06552024379625598,square
Huda Beauty,Asia-Pacific,Standalone Pop-Up,2025-01-27,82.76,528,278.76146788990826,0.1654331737048324,square
Huda Beauty,Europe,Flash Event,2025-01-27,91.25,1814,455.73394495412845,0.2799303439268611,square
Huda Beauty,Latin America,Shop-in-Shop,2025-01-29,57.75,2288,520.9633027522937,0.10317805833696125,square
Huda Beauty,Asia-Pacific,Flash Event,2025-02-04,100.0,3179,643.5779816513761,0.19394862864606008,square
Huda Beauty,North America,Mobile Pop-Up Truck,2025-02-07,83.43,3092,631.605504587156,0.018937744884632127,square
Huda Beauty,Middle East,Shop-in-Shop,2025-02-09,76.63,1987,479.54128440366975,0.24053112755768394,square
Huda Beauty,Middle East,Shop-in-Shop,2025-02-13,51.53,1989,479.8165137614679,0.00043535045711797995,square
Huda Beauty,North America,Shop-in-Shop,2025-02-15,65.0,468,270.5045871559633,0.3310840226382238,square
Huda Beauty,Middle East,Mall Kiosk,2025-02-19,61.75,2900,605.1834862385322,0.5293861558554637,square
Huda Beauty,North America,Mobile Pop-Up Truck,2025-02-20,71.52,2237,513.9449541284404,0.14431867653461036,square
Huda Beauty,Europe,Mobile Pop-Up Truck,2025-03-03,84.18,1633,430.82568807339453,0.13147583804962995,square
Huda Beauty,Middle East,Standalone Pop-Up,2025-03-06,40.99,653,295.96330275229354,0.21332172398781019,square
Huda Beauty,Europe,Standalone Pop-Up,2025-03-15,74.95,742,308.2110091743119,0.019373095341750107,square
Huda Beauty,Europe,Standalone Pop-Up,2025-03-18,78.36,898,329.6788990825688,0.03395733565520244,square
Huda Beauty,North America,Mobile Pop-Up Truck,2025-03-19,63.37,3000,618.9449541284403,0.45755333043099694,square
Huda Beauty,Asia-Pacific,Shop-in-Shop,2025-03-25,57.69,2059,489.44954128440367,0.20483239007400958,square
Huda Beauty,Latin America,Standalone Pop-Up,2025-03-31,86.47,3381,671.3761467889908,0.28776665215498476,square
Huda Beauty,Latin America,Mobile Pop-Up Truck,2025-04-01,54.49,964,338.76146788990826,0.5261210274270788,square
Huda Beauty,Asia-Pacific,Shop-in-Shop,2025-04-05,50.05,2016,483.5321100917431,0.22899434044405748,square
Huda Beauty,Asia-Pacific,Shop-in-Shop,2025-04-06,75.19,885,327.88990825688074,0.24619068350021767,square
Huda Beauty,Asia-Pacific,Standalone Pop-Up,2025-04-09,67.24,1301,385.13761467889907,0.09055289508053983,square
Huda Beauty,Europe,Shop-in-Shop,2025-04-09,87.24,1368,394.35779816513764,0.014584240313452328,square
Huda Beauty,Latin America,Mobile Pop-Up Truck,2025-05-03,72.91,2552,557.2935779816514,0.25772747061384416,square
Huda Beauty,North America,Standalone Pop-Up,2025-05-03,83.6,3921,745.6880733944954,0.29799738789725727,square
Huda Beauty,Latin America,Mobile Pop-Up Truck,2025-05-05,63.95,1783,451.4678899082569,0.4653896386591206,square
Huda Beauty,Latin America,Mall Kiosk,2025-05-05,79.17,3181,643.8532110091744,0.304309969525468,square
Huda Beauty,Europe,Mall Kiosk,2025-05-12,77.93,2355,530.1834862385322,0.17979973878972572,square
Huda Beauty,North America,Standalone Pop-Up,2025-05-17,39.5,519,277.5229357798165,0.3996517196343056,square
Huda Beauty,Middle East,Flash Event,2025-05-20,79.73,1251,378.25688073394497,0.15933826730518066,square
Huda Beauty,Latin America,Mobile Pop-Up Truck,2025-05-25,86.18,480,272.1559633027523,0.16782760121898127,square
Huda Beauty,North America,Shop-in-Shop,2025-05-28,87.1,932,334.35779816513764,0.09838920330866348,square
Huda Beauty,Asia-Pacific,Shop-in-Shop,2025-05-30,91.28,1632,430.6880733944954,0.15237265999129299,square
Huda Beauty,Asia-Pacific,Flash Event,2025-06-29,56.62,2772,587.5688073394494,0.24814976055724858,square
Huda Beauty,Latin America,Shop-in-Shop,2025-06-30,72.08,958,337.9357798165138,0.39486286460600784,square
Huda Beauty,Middle East,Mall Kiosk,2025-07-12,97.07,4333,802.3853211009174,0.7346538963865912,square
La Prairie,Middle East,Flash Event,2024-02-23,87.57,1762,448.57798165137615,0.0,square
La Prairie,Latin America,Standalone Pop-Up,2024-02-23,63.27,565,283.8532110091743,0.26055724858511103,square
La Prairie,Middle East,Shop-in-Shop,2024-03-05,93.73,1614,428.2110091743119,0.2283413147583805,square
La Prairie,North America,Flash Event,2024-03-08,85.08,2725,581.1009174311927,0.2418371789290379,square
La Prairie,Middle East,Standalone Pop-Up,2024-03-15,75.03,745,308.6238532110092,0.43099695254680015,square
La Prairie,Asia-Pacific,Shop-in-Shop,2024-03-16,89.67,1874,463.9908256880734,0.24575533304309968,square
La Prairie,Middle East,Mall Kiosk,2024-03-24,88.28,2191,507.61467889908255,0.06900304745319982,square
La Prairie,Asia-Pacific,Flash Event,2024-04-01,55.76,242,239.40366972477065,0.4242490204614715,square
La Prairie,North America,Flash Event,2024-04-06,61.3,743,308.348623853211,0.10905528950805399,square
La Prairie,Asia-Pacific,Mall Kiosk,2024-04-17,59.3,2277,519.4495412844037,0.33391380060949066,square
La Prairie,North America,Standalone Pop-Up,2024-04-25,91.74,2975,615.5045871559632,0.151937309534175,square
La Prairie,Latin America,Shop-in-Shop,2024-05-02,85.04,631,292.9357798165138,0.5102307357422725,square
La Prairie,North America,Flash Event,2024-05-10,81.42,767,311.651376146789,0.029603831084022637,square
La Prairie,Middle East,Mall Kiosk,2024-05-11,50.48,2084,492.88990825688074,0.2866782760121898,square
La Prairie,Europe,Mobile Pop-Up Truck,2024-05-14,83.59,3265,655.4128440366972,0.25707444492816717,square
La Prairie,Latin America,Flash Event,2024-05-17,85.21,3377,670.8256880733945,0.024379625598606878,square
La Prairie,Europe,Mobile Pop-Up Truck,2024-05-28,78.4,3364,669.0366972477063,0.0028297779712668698,square
La Prairie,Europe,Standalone Pop-Up,2024-05-29,70.47,1236,376.1926605504587,0.4632128863735307,square
La Prairie,Middle East,Mall Kiosk,2024-06-04,78.29,3783,726.6972477064221,0.5544188071397474,square
La Prairie,Asia-Pacific,Mall Kiosk,2024-06-04,89.52,4016,758.7614678899082,0.05071832825424467,square
La Prairie,Europe,Shop-in-Shop,2024-06-09,84.1,460,269.4036697247706,0.7740531127557684,square
La Prairie,Latin America,Standalone Pop-Up,2024-06-19,65.64,764,311.23853211009174,0.06617326948193296,square
La Prairie,Latin America,Standalone Pop-Up,2024-06-26,84.78,1960,475.82568807339453,0.260339573356552,square
La Prairie,North America,Mall Kiosk,2024-06-27,81.86,2555,557.7064220183486,0.12951676099259904,square
La Prairie,North America,Shop-in-Shop,2024-08-10,85.16,3558,695.7339449541284,0.21832825424466695,square
La Prairie,Asia-Pacific,Flash Event,2024-08-17,55.61,2323,525.7798165137615,0.26882890727035264,square
La Prairie,Latin America,Shop-in-Shop,2024-08-27,69.2,3260,654.7247706422017,0.2039616891597736,square
La Prairie,Asia-Pacific,Mobile Pop-Up Truck,2024-08-30,55.87,609,289.9082568807339,0.5770570309098825,square
La Prairie,Latin America,Shop-in-Shop,2024-09-01,67.88,2731,581.9266055045871,0.4619068350021768,square
La Prairie,Asia-Pacific,Flash Event,2024-09-17,89.59,2899,605.045871559633,0.03656943839791032,square
La Prairie,Europe,Mobile Pop-Up Truck,2024-09-27,84.06,1725,443.48623853211006,0.25555071832825427,square
La Prairie,Latin America,Standalone Pop-Up,2024-10-08,79.56,685,300.3669724770642,0.22638223770134958,square
La Prairie,Asia-Pacific,Standalone Pop-Up,2024-10-16,53.26,425,264.58715596330273,0.056595559425337394,square
La Prairie,Latin America,Standalone Pop-Up,2024-10-17,95.44,1927,471.2844036697247,0.326948193295603,square
La Prairie,Latin America,Flash Event,2024-10-27,79.55,1922,470.5963302752294,0.00108837614279495,square
La Prairie,Europe,Shop-in-Shop,2024-11-02,82.46,3386,672.0642201834862,0.31867653461036133,square
La Prairie,Latin America,Mall Kiosk,2024-11-04,67.87,2866,600.5045871559632,0.11319111885067479,square
La Prairie,Asia-Pacific,Mall Kiosk,2024-11-07,86.51,3541,693.394495412844,0.14693077927731824,square
La Prairie,Latin America,Flash Event,2024-11-09,55.62,2568,559.4954128440368,0.21179799738789726,square
La Prairie,Latin America,Shop-in-Shop,2024-11-12,55.77,145,226.05504587155963,0.5274270787984328,square
La Prairie,Europe,Mall Kiosk,2024-11-18,70.1,3244,652.5229357798165,0.67457553330431,square
La Prairie,Latin America,Standalone Pop-Up,2024-11-24,68.11,1664,435.0917431192661,0.3439268611232042,square
La Prairie,Asia-Pacific,Mobile Pop-Up Truck,2024-12-01,54.71,2717,580.0,0.22921201567261645,square
La Prairie,North America,Shop-in-Shop,2024-12-08,66.13,1394,397.9357798165138,0.28798432738354374,square
La Prairie,Latin America,Mobile Pop-Up Truck,2024-12-17,73.09,239,238.9908256880734,0.2514148889856334,square
La Prairie,Middle East,Flash Event,2024-12-22,90.31,3223,649.6330275229358,0.6495428820200261,square
La Prairie,Middle East,Flash Event,2025-01-06,96.42,943,335.8715596330275,0.49629952111449716,square
La Prairie,North America,Standalone Pop-Up,2025-01-26,56.21,2746,583.9908256880734,0.39246843709185897,square
La Prairie,Latin America,Mall Kiosk,2025-02-04,63.13,1777,450.64220183486236,0.2109272964736613,square
La Prairie,North America,Shop-in-Shop,2025-02-06,51.27,2309,523.8532110091743,0.11580322159338267,square
La Prairie,North America,Mobile Pop-Up Truck,2025-02-09,46.94,468,270.5045871559633,0.40074009577710057,square
La Prairie,Asia-Pacific,Mobile Pop-Up Truck,2025-02-14,78.68,502,275.1834862385321,0.007400957771005659,square
La Prairie,Latin America,Standalone Pop-Up,2025-02-17,59.39,1489,411.0091743119266,0.2148454505877231,square
La Prairie,Middle East,Standalone Pop-Up,2025-02-24,47.96,129,223.85321100917432,0.29603831084022636,square
La Prairie,Latin America,Mobile Pop-Up Truck,2025-03-09,86.85,3798,728.7614678899083,0.7986504135829343,square
La Prairie,Middle East,Shop-in-Shop,2025-03-23,66.85,2474,546.559633027523,0.28820200261210277,square
La Prairie,Middle East,Shop-in-Shop,2025-03-26,61.37,2966,614.2660550458716,0.10709621245102308,square
La Prairie,Europe,Flash Event,2025-03-29,67.77,2793,590.4587155963303,0.03765781454070527,square
La Prairie,Middle East,Flash Event,2025-03-29,76.13,2338,527.8440366972477,0.09904222899434044,square
La Prairie,Middle East,Shop-in-Shop,2025-04-15,71.88,2508,551.2385321100918,0.037004788855028295,square
La Prairie,Asia-Pacific,Shop-in-Shop,2025-04-15,65.93,2744,583.7155963302753,0.051371353939921635,square
La Prairie,Middle East,Mall Kiosk,2025-04-17,97.03,4729,856.880733944954,0.43208532868959515,square
La Prairie,North America,Mobile Pop-Up Truck,2025-04-20,57.37,588,287.0183486238532,0.9013931214627775,square
La Prairie,Asia-Pacific,Flash Event,2025-04-21,45.83,1956,475.27522935779814,0.2977797126686983,square
La Prairie,Latin America,Mobile Pop-Up Truck,2025-04-23,89.03,641,294.3119266055046,0.28624292555507186,square
La Prairie,Asia-Pacific,Standalone Pop-Up,2025-05-01,55.31,2649,570.6422018348624,0.4370918589464519,square
La Prairie,Asia-Pacific,Shop-in-Shop,2025-05-02,83.57,2044,487.3853211009174,0.13169351327818893,square
La Prairie,North America,Flash Event,2025-05-23,50.87,2224,512.1559633027523,0.0391815411406182,square
La Prairie,Asia-Pacific,Mobile Pop-Up Truck,2025-06-22,76.14,2173,505.13761467889907,0.01110143665650849,square
La Prairie,Middle East,Mobile Pop-Up Truck,2025-07-01,99.73,2185,506.7889908256881,0.00261210274270788,square
La Prairie,Middle East,Mobile Pop-Up Truck,2025-07-03,52.97,303,247.7981651376147,0.40966478014801916,square
Lancôme,Middle East,Mall Kiosk,2024-02-21,72.28,1137,362.56880733944956,0.0,sine
Lancôme,North America,Standalone Pop-Up,2024-02-22,97.98,2568,559.4954128440368,0.31149325206791467,sine
Lancôme,North America,Flash Event,2024-03-02,53.44,1856,461.51376146788994,0.15498476273400086,sine
Lancôme,Middle East,Standalone Pop-Up,2024-03-22,46.22,661,297.0642201834862,0.260121898127993,sine
Lancôme,Europe,Mall Kiosk,2024-03-27,81.15,719,305.04587155963304,0.012625163256421419,sine
Lancôme,Europe,Standalone Pop-Up,2024-04-01,71.43,315,249.44954128440367,0.08794079233783196,sine
Lancôme,Middle East,Mall Kiosk,2024-04-03,84.47,3569,697.2477064220184,0.7083151937309534,sine
Lancôme,Latin America,Shop-in-Shop,2024-04-03,50.91,2316,524.8165137614678,0.27274706138441446,sine
Lancôme,Europe,Mall Kiosk,2024-04-12,48.4,1649,433.02752293577987,0.14518937744884633,sine
Lancôme,Middle East,Flash Event,2024-04-18,98.42,2684,575.4587155963302,0.22529386155855463,sine
Lancôme,North America,Standalone Pop-Up,2024-04-18,64.8,3177,643.3027522935779,0.10731388767958207,sine
Lancôme,Europe,Mobile Pop-Up Truck,2024-05-05,85.83,2301,522.7522935779816,0.19068350021767522,sine
Lancôme,Latin America,Flash Event,2024-05-08,87.33,3191,645.2293577981651,0.1937309534175011,sine
Lancôme,North America,Shop-in-Shop,2024-05-08,61.17,2536,555.0917431192661,0.14257727470613843,sine
Lancôme,Middle East,Mall Kiosk,2024-05-12,49.06,392,260.04587155963304,0.4666956900304745,sine
Lancôme,Latin America,Shop-in-Shop,2024-05-18,74.69,3099,632.5688073394496,0.5892468437091859,sine
Lancôme,Latin America,Standalone Pop-Up,2024-05-22,51.74,2321,525.5045871559632,0.1693513278188942,sine
Lancôme,Asia-Pacific,Flash Event,2024-05-31,73.66,1885,465.5045871559633,0.09490639965171964,sine
Lancôme,Latin America,Standalone Pop-Up,2024-06-02,69.43,318,249.86238532110093,0.3410970831519373,sine
Lancôme,Latin America,Mobile Pop-Up Truck,2024-06-08,67.26,1847,460.27522935779814,0.33282542446669566,sine
Lancôme,Middle East,Shop-in-Shop,2024-06-21,86.08,637,293.76146788990826,0.26338702655637786,sine
Lancôme,Middle East,Flash Event,2024-06-21,87.95,3928,746.651376146789,0.716369177187636,sine
Lancôme,North America,Mall Kiosk,2024-06-24,73.27,222,236.651376146789,0.8067043970396169,sine
Lancôme,Asia-Pacific,Mobile Pop-Up Truck,2024-06-25,62.15,1230,375.3669724770642,0.2194166303874619,sine
Lancôme,Middle East,Flash Event,2024-07-09,80.42,3303,660.6422018348624,0.45124074880278625,sine
Lancôme,Middle East,Mall Kiosk,2024-07-11,61.34,2578,560.8715596330275,0.15781454070526774,sine
Lancôme,North America,Flash Event,2024-07-15,66.91,989,342.20183486238534,0.3458859381802351,sine
Lancôme,Europe,Shop-in-Shop,2024-07-29,46.66,1482,410.04587155963304,0.10731388767958207,sine
Lancôme,Europe,Shop-in-Shop,2024-08-01,59.92,2812,593.0733944954129,0.2895080539834567,sine
Lancôme,Middle East,Standalone Pop-Up,2024-08-06,63.88,412,262.79816513761466,0.5224205485415759,sine
Lancôme,Asia-Pacific,Shop-in-Shop,2024-08-06,49.18,1588,424.6330275229358,0.2559860687853722,sine
Lancôme,Latin America,Standalone Pop-Up,2024-08-12,50.97,2040,486.8348623853211,0.09838920330866348,sine
Lancôme,Latin America,Flash Event,2024-08-16,94.15,4154,777.7522935779816,0.46016543317370484,sine
Lancôme,Middle East,Standalone Pop-Up,2024-08-19,61.76,2458,544.3577981651376,0.369177187636047,sine
Lancôme,Middle East,Standalone Pop-Up,2024-08-24,97.9,746,308.76146788990826,0.3726599912929909,sine
Lancôme,Middle East,Mobile Pop-Up Truck,2024-09-02,66.73,2653,571.1926605504588,0.4151066608619939,sine
Lancôme,Latin America,Mobile Pop-Up Truck,2024-09-12,68.51,1597,425.8715596330276,0.22986504135829341,sine
Lancôme,Europe,Shop-in-Shop,2024-09-25,67.14,1716,442.2477064220184,0.02590335219851981,sine
Lancôme,Middle East,Shop-in-Shop,2024-10-02,80.35,3734,719.954128440367,0.4392686112320418,sine
Lancôme,Europe,Shop-in-Shop,2024-10-06,77.07,2259,516.9724770642201,0.32107096212451025,sine
Lancôme,Asia-Pacific,Standalone Pop-Up,2024-10-08,59.1,2441,542.0183486238532,0.039616891597736174,sine
Lancôme,Europe,Mall Kiosk,2024-10-10,94.04,4399,811.4678899082569,0.4262080975185024,sine
Lancôme,North America,Standalone Pop-Up,2024-10-16,78.17,2277,519.4495412844037,0.4619068350021768,sine
Lancôme,Latin America,Mall Kiosk,2024-10-17,74.0,1659,434.4036697247707,0.1345232912494558,sine
Lancôme,Asia-Pacific,Standalone Pop-Up,2024-10-18,92.19,472,271.0550458715596,0.2583804962995211,sine
Lancôme,Asia-Pacific,Standalone Pop-Up,2024-10-25,77.91,2653,571.1926605504588,0.4747496734871572,sine
